"main_label","phase_label","person_count","lying_count","moving_count","nearby_count","breathing_count","scenario_note","phase_note","source","estimated_time_sec","frame","num_detected_obj","num_tlvs","packet_len","tlv_summary","has_vital","target_id","range_bin","breath_deviation","heart_rate","breath_rate","raw_radar","raw_vital"
"two_people_one_lying_one_becomes_lying","one_lying_one_nearby","2","1","0","1","1","one person lying; another person stays nearby and then lies down","one person lying; another person nearby before lying down","pasted_text","53.64","599","0","2","172","1010:112;1021:4","0","","","","","","RADAR,599,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","one_lying_one_nearby","2","1","0","1","1","one person lying; another person stays nearby and then lies down","one person lying; another person nearby before lying down","pasted_text","54.18","605","0","2","172","1010:112;1021:4","0","","","","","","RADAR,605,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","one_lying_one_nearby","2","1","0","1","1","one person lying; another person stays nearby and then lies down","one person lying; another person nearby before lying down","pasted_text","54.72","611","0","2","172","1010:112;1021:4","0","","","","","","RADAR,611,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","one_lying_one_nearby","2","1","0","1","1","one person lying; another person stays nearby and then lies down","one person lying; another person nearby before lying down","pasted_text","55.26","617","0","2","172","1010:112;1021:4","0","","","","","","RADAR,617,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","one_lying_one_nearby","2","1","0","1","1","one person lying; another person stays nearby and then lies down","one person lying; another person nearby before lying down","pasted_text","55.80","623","0","2","172","1010:112;1021:4","0","","","","","","RADAR,623,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","one_lying_one_nearby","2","1","0","1","1","one person lying; another person stays nearby and then lies down","one person lying; another person nearby before lying down","pasted_text","56.34","629","0","2","172","1010:112;1021:4","0","","","","","","RADAR,629,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","one_lying_one_nearby","2","1","0","1","1","one person lying; another person stays nearby and then lies down","one person lying; another person nearby before lying down","pasted_text","56.88","635","0","2","172","1010:112;1021:4","0","","","","","","RADAR,635,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","one_lying_one_nearby","2","1","0","1","1","one person lying; another person stays nearby and then lies down","one person lying; another person nearby before lying down","pasted_text","57.33","640","0","3","316","1010:112;1021:4;1040:136","1","0","18","0.0428","82.0","16.7","RADAR,640,0,3,316,1010:112;1021:4;1040:136","VITAL,640,id=0,rangeBin=18,breathDev=0.0428,heartRate=82.0,breathRate=16.7"
"two_people_one_lying_one_becomes_lying","one_lying_one_nearby","2","1","0","1","1","one person lying; another person stays nearby and then lies down","one person lying; another person nearby before lying down","pasted_text","57.87","646","0","2","172","1010:112;1021:4","0","","","","","","RADAR,646,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","one_lying_one_nearby","2","1","0","1","1","one person lying; another person stays nearby and then lies down","one person lying; another person nearby before lying down","pasted_text","58.41","652","0","2","172","1010:112;1021:4","0","","","","","","RADAR,652,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","one_lying_one_nearby","2","1","0","1","1","one person lying; another person stays nearby and then lies down","one person lying; another person nearby before lying down","pasted_text","58.95","658","0","2","172","1010:112;1021:4","0","","","","","","RADAR,658,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","one_lying_one_nearby","2","1","0","1","1","one person lying; another person stays nearby and then lies down","one person lying; another person nearby before lying down","pasted_text","59.49","664","0","2","172","1010:112;1021:4","0","","","","","","RADAR,664,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","one_lying_one_nearby","2","1","0","1","1","one person lying; another person stays nearby and then lies down","one person lying; another person nearby before lying down","pasted_text","60.03","670","0","2","172","1010:112;1021:4","0","","","","","","RADAR,670,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","one_lying_one_nearby","2","1","0","1","1","one person lying; another person stays nearby and then lies down","one person lying; another person nearby before lying down","pasted_text","60.57","676","0","2","172","1010:112;1021:4","0","","","","","","RADAR,676,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","one_lying_one_nearby","2","1","0","1","1","one person lying; another person stays nearby and then lies down","one person lying; another person nearby before lying down","pasted_text","61.11","682","0","2","172","1010:112;1021:4","0","","","","","","RADAR,682,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","one_lying_one_nearby","2","1","0","1","1","one person lying; another person stays nearby and then lies down","one person lying; another person nearby before lying down","pasted_text","61.65","688","0","3","316","1010:112;1021:4;1040:136","1","0","18","0.0964","80.4","16.7","RADAR,688,0,3,316,1010:112;1021:4;1040:136","VITAL,688,id=0,rangeBin=18,breathDev=0.0964,heartRate=80.4,breathRate=16.7"
"two_people_one_lying_one_becomes_lying","one_lying_one_nearby","2","1","0","1","1","one person lying; another person stays nearby and then lies down","one person lying; another person nearby before lying down","pasted_text","62.19","694","0","2","172","1010:112;1021:4","0","","","","","","RADAR,694,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","one_lying_one_nearby","2","1","0","1","1","one person lying; another person stays nearby and then lies down","one person lying; another person nearby before lying down","pasted_text","62.73","700","0","2","172","1010:112;1021:4","0","","","","","","RADAR,700,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","one_lying_one_nearby","2","1","0","1","1","one person lying; another person stays nearby and then lies down","one person lying; another person nearby before lying down","pasted_text","63.27","706","0","2","172","1010:112;1021:4","0","","","","","","RADAR,706,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","63.81","712","53","4","633","1020:444;1010:112;1011:1;1021:4","0","","","","","","RADAR,712,53,4,633,1020:444;1010:112;1011:1;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","64.35","718","102","4","1117","1020:836;1010:112;1011:93;1021:4","0","","","","","","RADAR,718,102,4,1117,1020:836;1010:112;1011:93;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","64.89","724","14","4","344","1020:132;1010:112;1011:24;1021:4","0","","","","","","RADAR,724,14,4,344,1020:132;1010:112;1011:24;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","65.34","729","88","4","1061","1020:724","0","","","","","","RADAR,729,88,4,1061,1020:724",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","65.97","736","1","5","361","1020:28;1010:112;1011:1;1021:4;1040:136","1","0","18","0.0451","60.3","16.7","RADAR,736,1,5,361,1020:28;1010:112;1011:1;1021:4;1040:136","VITAL,736,id=0,rangeBin=18,breathDev=0.0451,heartRate=60.3,breathRate=16.7"
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","66.51","742","105","4","1196","1020:860","0","","","","","","RADAR,742,105,4,1196,1020:860",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","67.14","749","149","4","1504","1020:1212;1010:112;1011:104;1021:4","0","","","","","","RADAR,749,149,4,1504,1020:1212;1010:112;1011:104;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","67.68","755","88","4","1057","1020:724;1010:112;1011:145","0","","","","","","RADAR,755,88,4,1057,1020:724;1010:112;1011:145",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","68.31","762","46","4","603","1020:388;1010:112;1011:27;1021:4","0","","","","","","RADAR,762,46,4,603,1020:388;1010:112;1011:27;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","68.85","768","2","5","370","1020:36;1010:112;1011:2;1021:4;1040:136","1","0","20","0.0546","77.0","16.7","RADAR,768,2,5,370,1020:36;1010:112;1011:2;1021:4;1040:136","VITAL,768,id=0,rangeBin=20,breathDev=0.0546,heartRate=77.0,breathRate=16.7"
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","69.39","774","78","4","927","1020:644;1010:112;1011:95;1021:4","0","","","","","","RADAR,774,78,4,927,1020:644;1010:112;1011:95;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","69.93","780","15","4","398","1020:140;1010:112;1011:70;1021:4","0","","","","","","RADAR,780,15,4,398,1020:140;1010:112;1011:70;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","70.47","786","5","4","253","1020:60;1010:112;1011:5;1021:4","0","","","","","","RADAR,786,5,4,253,1020:60;1010:112;1011:5;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","70.92","791","4","4","270","1020:52;1010:112;1011:30","0","","","","","","RADAR,791,4,4,270,1020:52;1010:112;1011:30",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","71.55","798","0","2","172","1010:112;1021:4","0","","","","","","RADAR,798,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","72.00","803","4","4","243","1020:52;1010:112;1011:3","0","","","","","","RADAR,803,4,4,243,1020:52;1010:112;1011:3",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","72.63","810","5","4","279","1020:60;1010:112;1011:31;1021:4","0","","","","","","RADAR,810,5,4,279,1020:60;1010:112;1011:31;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","73.17","816","0","3","316","1010:112;1021:4;1040:136","1","0","18","0.0274","77.0","16.7","RADAR,816,0,3,316,1010:112;1021:4;1040:136","VITAL,816,id=0,rangeBin=18,breathDev=0.0274,heartRate=77.0,breathRate=16.7"
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","73.80","823","2","4","230","1020:36;1010:112;1011:6;1021:4","0","","","","","","RADAR,823,2,4,230,1020:36;1010:112;1011:6;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","74.34","829","67","4","788","1020:556;1010:112;1011:44;1021:4","0","","","","","","RADAR,829,67,4,788,1020:556;1010:112;1011:44;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","74.88","835","34","4","504","1020:292;1010:112","0","","","","","","RADAR,835,34,4,504,1020:292;1010:112",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","75.51","842","1","4","262","1020:28;1010:112;1011:46;1021:4","0","","","","","","RADAR,842,1,4,262,1020:28;1010:112;1011:46;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","76.05","848","148","5","1684","1020:1204;1010:112;1011:148;1021:4;1040:136","1","0","16","0.0225","78.7","15.1","RADAR,848,148,5,1684,1020:1204;1010:112;1011:148;1021:4;1040:136","VITAL,848,id=0,rangeBin=16,breathDev=0.0225,heartRate=78.7,breathRate=15.1"
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","76.68","855","18","4","367","1020:164;1010:112;1011:15;1021:4","0","","","","","","RADAR,855,18,4,367,1020:164;1010:112;1011:15;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","77.22","861","121","4","1195","1020:988;1010:112;1011:19;1021:4","0","","","","","","RADAR,861,121,4,1195,1020:988;1010:112;1011:19;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","77.76","867","65","4","754","1020:540","0","","","","","","RADAR,867,65,4,754,1020:540",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","78.39","874","5","4","288","1020:60;1010:112;1011:40;1021:4","0","","","","","","RADAR,874,5,4,288,1020:60;1010:112;1011:40;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","78.93","880","0","3","316","1010:112;1021:4;1040:136","1","0","14","0.0348","61.9","15.1","RADAR,880,0,3,316,1010:112;1021:4;1040:136","VITAL,880,id=0,rangeBin=14,breathDev=0.0348,heartRate=61.9,breathRate=15.1"
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","79.56","887","0","3","181","1010:112;1011:1;1021:4","0","","","","","","RADAR,887,0,3,181,1010:112;1011:1;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","80.10","893","0","2","172","1010:112;1021:4","0","","","","","","RADAR,893,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","80.64","899","0","2","172","1010:112;1021:4","0","","","","","","RADAR,899,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","81.18","905","0","2","172","1010:112;1021:4","0","","","","","","RADAR,905,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","81.72","911","1","3","208","1020:28;1010:112;1021:4","0","","","","","","RADAR,911,1,3,208,1020:28;1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","82.26","917","10","3","280","1020:100;1010:112;1021:4","0","","","","","","RADAR,917,10,3,280,1020:100;1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","transition_to_two_people_lying","2","1","1","1","1","one person lying; another person stays nearby and then lies down","second person is moving or changing posture to lie down","pasted_text","82.80","923","0","2","172","1010:112;1021:4","0","","","","","","RADAR,923,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","83.25","928","1","5","361","1020:28;1010:112;1011:1;1021:4;1040:136","1","0","11","0.0117","80.4","15.1","RADAR,928,1,5,361,1020:28;1010:112;1011:1;1021:4;1040:136","VITAL,928,id=0,rangeBin=11,breathDev=0.0117,heartRate=80.4,breathRate=15.1"
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","83.79","934","9","4","284","1020:92;1010:112;1011:4;1021:4","0","","","","","","RADAR,934,9,4,284,1020:92;1010:112;1011:4;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","84.33","940","0","2","172","1010:112;1021:4","0","","","","","","RADAR,940,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","84.87","946","0","3","184","1010:112;1011:4;1021:4","0","","","","","","RADAR,946,0,3,184,1010:112;1011:4;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","85.41","952","0","2","172","1010:112;1021:4","0","","","","","","RADAR,952,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","85.95","958","0","2","172","1010:112;1021:4","0","","","","","","RADAR,958,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","86.49","964","0","2","172","1010:112;1021:4","0","","","","","","RADAR,964,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","87.03","970","11","3","288","1020:108;1010:112;1021:4","0","","","","","","RADAR,970,11,3,288,1020:108;1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","87.57","976","0","3","316","1010:112;1021:4;1040:136","1","0","11","0.0602","51.9","13.4","RADAR,976,0,3,316,1010:112;1021:4;1040:136","VITAL,976,id=0,rangeBin=11,breathDev=0.0602,heartRate=51.9,breathRate=13.4"
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","88.11","982","0","3","198","1010:112;1011:18;1021:4","0","","","","","","RADAR,982,0,3,198,1010:112;1011:18;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","88.65","988","0","2","172","1010:112;1021:4","0","","","","","","RADAR,988,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","89.19","994","0","2","172","1010:112;1021:4","0","","","","","","RADAR,994,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","89.73","1000","0","3","182","1010:112;1011:2;1021:4","0","","","","","","RADAR,1000,0,3,182,1010:112;1011:2;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","90.27","1006","0","2","172","1010:112;1021:4","0","","","","","","RADAR,1006,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","90.81","1012","0","3","181","1010:112;1011:1;1021:4","0","","","","","","RADAR,1012,0,3,181,1010:112;1011:1;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","91.35","1018","0","2","172","1010:112;1021:4","0","","","","","","RADAR,1018,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","91.89","1024","7","5","415","1020:76;1010:112;1011:7;1021:4;1040:136","1","0","11","0.0874","70.3","6.7","RADAR,1024,7,5,415,1020:76;1010:112;1011:7;1021:4;1040:136","VITAL,1024,id=0,rangeBin=11,breathDev=0.0874,heartRate=70.3,breathRate=6.7"
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","92.52","1031","1","3","208","1020:28;1010:112;1021:4","0","","","","","","RADAR,1031,1,3,208,1020:28;1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","93.06","1037","0","2","172","1010:112;1021:4","0","","","","","","RADAR,1037,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","93.60","1043","0","2","172","1010:112;1021:4","0","","","","","","RADAR,1043,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","94.14","1049","0","3","183","1010:112;1011:3;1021:4","0","","","","","","RADAR,1049,0,3,183,1010:112;1011:3;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","94.68","1055","5","4","249","1020:60;1010:112;1011:1;1021:4","0","","","","","","RADAR,1055,5,4,249,1020:60;1010:112;1011:1;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","95.22","1061","1","3","208","1020:28;1010:112;1021:4","0","","","","","","RADAR,1061,1,3,208,1020:28;1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","95.76","1067","0","3","186","1010:112;1011:6;1021:4","0","","","","","","RADAR,1067,0,3,186,1010:112;1011:6;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","96.30","1073","0","2","172","1010:112;1021:4","0","","","","","","RADAR,1073,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","96.84","1079","0","3","181","1010:112;1011:1;1021:4","0","","","","","","RADAR,1079,0,3,181,1010:112;1011:1;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","97.38","1085","0","2","172","1010:112;1021:4","0","","","","","","RADAR,1085,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","97.92","1091","0","2","172","1010:112;1021:4","0","","","","","","RADAR,1091,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","98.46","1097","0","2","172","1010:112;1021:4","0","","","","","","RADAR,1097,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","99.00","1103","0","2","172","1010:112;1021:4","0","","","","","","RADAR,1103,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","99.54","1109","0","2","172","1010:112;1021:4","0","","","","","","RADAR,1109,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","100.08","1115","0","2","172","1010:112;1021:4","0","","","","","","RADAR,1115,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","100.62","1121","0","3","209","1010:112;1011:29;1021:4","0","","","","","","RADAR,1121,0,3,209,1010:112;1011:29;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","101.16","1127","0","3","182","1010:112;1011:2;1021:4","0","","","","","","RADAR,1127,0,3,182,1010:112;1011:2;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","101.70","1133","0","2","172","1010:112;1021:4","0","","","","","","RADAR,1133,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","102.24","1139","0","2","172","1010:112;1021:4","0","","","","","","RADAR,1139,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","102.78","1145","0","3","182","1010:112;1011:2;1021:4","0","","","","","","RADAR,1145,0,3,182,1010:112;1011:2;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","103.32","1151","10","3","280","1020:100;1010:112;1021:4","0","","","","","","RADAR,1151,10,3,280,1020:100;1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","103.86","1157","0","2","172","1010:112;1021:4","0","","","","","","RADAR,1157,0,2,172,1010:112;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","104.40","1163","0","3","191","1010:112;1011:11;1021:4","0","","","","","","RADAR,1163,0,3,191,1010:112;1011:11;1021:4",""
"two_people_one_lying_one_becomes_lying","two_people_lying","2","2","0","0","2","one person lying; another person stays nearby and then lies down","two people lying after the second person has lain down","pasted_text","104.94","1169","0","2","172","1010:112;1021:4","0","","","","","","RADAR,1169,0,2,172,1010:112;1021:4",""
